asset_id,path,filename,catalog_category,catalog_subcategory,width,height,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,candidate_pools,file_exists,reason_included
pvg_unknown_review_shack1_3_4c39cffe,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack1_3.png,Shack1_3.png,UNKNOWN_REVIEW,review,362,313,358,303,25.65,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack1_4_0e8ae4c8,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack1_4.png,Shack1_4.png,UNKNOWN_REVIEW,review,370,366,363,361,33.45,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack1_5_ee467085,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack1_5.png,Shack1_5.png,UNKNOWN_REVIEW,review,414,375,409,374,47.84,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack1_6_57788860,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack1_6.png,Shack1_6.png,UNKNOWN_REVIEW,review,401,402,399,401,46.57,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack1_7_300050fe,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack1_7.png,Shack1_7.png,UNKNOWN_REVIEW,review,400,383,398,377,48.03,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack1_8_32fbf3c2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack1_8.png,Shack1_8.png,UNKNOWN_REVIEW,review,417,388,415,384,45.97,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_1_3695f3df,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_1.png,Shack2_1.png,UNKNOWN_REVIEW,review,381,364,373,360,49.42,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_2_f37730f3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_2.png,Shack2_2.png,UNKNOWN_REVIEW,review,373,406,364,397,51.6,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_3_61c625fb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_3.png,Shack2_3.png,UNKNOWN_REVIEW,review,383,355,381,351,44.75,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_4_1ac01d12,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_4.png,Shack2_4.png,UNKNOWN_REVIEW,review,347,343,338,311,40.78,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_5_4b23d088,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_5.png,Shack2_5.png,UNKNOWN_REVIEW,review,448,391,445,374,55.75,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_6_8cda45e7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_6.png,Shack2_6.png,UNKNOWN_REVIEW,review,403,402,402,387,57.88,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_7_0c179b6e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_7.png,Shack2_7.png,UNKNOWN_REVIEW,review,442,429,439,412,58.63,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_shack2_8_8580e6f4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack2_8.png,Shack2_8.png,UNKNOWN_REVIEW,review,446,404,440,397,58.66,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_tileset_atlas_shack3_1_3728c956,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_1.png,Shack3_1.png,TILESET_ATLAS,atlas_or_large_sheet,683,450,680,447,50.2,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack3_2_f57b188e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_2.png,Shack3_2.png,TILESET_ATLAS,atlas_or_large_sheet,428,706,421,704,50.04,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack3_3_bb949f64,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_3.png,Shack3_3.png,TILESET_ATLAS,atlas_or_large_sheet,637,564,629,561,53.41,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_unknown_review_shack3_4_0470417b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_4.png,Shack3_4.png,UNKNOWN_REVIEW,review,371,489,361,485,26.13,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_tileset_atlas_shack3_5_bf3e68a2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_5.png,Shack3_5.png,TILESET_ATLAS,atlas_or_large_sheet,648,598,646,595,58.85,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack3_6_d48f22e6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_6.png,Shack3_6.png,TILESET_ATLAS,atlas_or_large_sheet,578,495,572,492,53.1,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack3_7_0c7a17af,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_7.png,Shack3_7.png,TILESET_ATLAS,atlas_or_large_sheet,539,725,533,723,60.3,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack3_8_5f0dc443,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack3_8.png,Shack3_8.png,TILESET_ATLAS,atlas_or_large_sheet,587,489,585,486,44.37,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_1_5958f637,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_1.png,Shack4_1.png,TILESET_ATLAS,atlas_or_large_sheet,604,414,601,412,51.68,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_2_b1edad44,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_2.png,Shack4_2.png,TILESET_ATLAS,atlas_or_large_sheet,370,717,366,712,48.94,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_3_83baf93a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_3.png,Shack4_3.png,TILESET_ATLAS,atlas_or_large_sheet,548,525,543,520,44.54,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_4_ecc6f0ae,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_4.png,Shack4_4.png,TILESET_ATLAS,atlas_or_large_sheet,295,524,289,520,31.67,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_5_de61fd67,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_5.png,Shack4_5.png,TILESET_ATLAS,atlas_or_large_sheet,600,610,594,603,62.62,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_6_47ce0e14,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_6.png,Shack4_6.png,TILESET_ATLAS,atlas_or_large_sheet,527,462,525,458,54.13,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_7_59d2b915,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_7.png,Shack4_7.png,TILESET_ATLAS,atlas_or_large_sheet,532,689,530,685,58.53,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_shack4_8_9ae12af4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Shack4_8.png,Shack4_8.png,TILESET_ATLAS,atlas_or_large_sheet,524,503,518,502,43.19,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_neon_sign_shopsign1_1_0ecfa55d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_1.png,ShopSign1_1.png,NEON_SIGN,sign_billboard,83,195,78,191,28.54,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign1_2_263b8b94,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_2.png,ShopSign1_2.png,NEON_SIGN,sign_billboard,15,235,7,230,57.28,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign1_3_0b1990ce,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_3.png,ShopSign1_3.png,NEON_SIGN,sign_billboard,83,197,77,191,30.01,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign1_4_bc3c5fc1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_4.png,ShopSign1_4.png,NEON_SIGN,sign_billboard,16,234,7,230,59.8,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign1_5_c75499c3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_5.png,ShopSign1_5.png,NEON_SIGN,sign_billboard,63,221,57,219,35.98,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign1_6_ad72aec0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_6.png,ShopSign1_6.png,NEON_SIGN,sign_billboard,62,221,58,219,34.97,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign1_7_06786994,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_7.png,ShopSign1_7.png,NEON_SIGN,sign_billboard,64,220,58,219,37.78,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign1_8_7d1dddbe,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign1_8.png,ShopSign1_8.png,NEON_SIGN,sign_billboard,63,221,58,219,37.14,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_1_d8c66807,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_1.png,ShopSign2_1.png,NEON_SIGN,sign_billboard,70,181,61,176,15.74,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_2_b50414c4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_2.png,ShopSign2_2.png,NEON_SIGN,sign_billboard,15,217,7,215,54.01,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_3_4f59d812,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_3.png,ShopSign2_3.png,NEON_SIGN,sign_billboard,70,181,61,176,15.74,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_4_23c554cb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_4.png,ShopSign2_4.png,NEON_SIGN,sign_billboard,15,217,7,215,54.01,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_5_01674278,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_5.png,ShopSign2_5.png,NEON_SIGN,sign_billboard,53,209,47,205,26.55,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_6_62efe65c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_6.png,ShopSign2_6.png,NEON_SIGN,sign_billboard,53,207,47,204,25.81,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_7_f6d1a570,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_7.png,ShopSign2_7.png,NEON_SIGN,sign_billboard,53,207,47,204,25.81,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign2_8_f3f7c08f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign2_8.png,ShopSign2_8.png,NEON_SIGN,sign_billboard,53,209,47,205,26.55,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_1_27b11989,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_1.png,ShopSign3_1.png,NEON_SIGN,sign_billboard,86,66,83,62,47.53,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_2_c43ce225,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_2.png,ShopSign3_2.png,NEON_SIGN,sign_billboard,49,76,45,75,48.87,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_3_13912f4d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_3.png,ShopSign3_3.png,NEON_SIGN,sign_billboard,87,65,83,61,50.75,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_4_ae6f9f2c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_4.png,ShopSign3_4.png,NEON_SIGN,sign_billboard,49,72,45,71,46.23,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_5_743661af,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_5.png,ShopSign3_5.png,NEON_SIGN,sign_billboard,50,75,50,73,53.73,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_6_03baa2d3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_6.png,ShopSign3_6.png,NEON_SIGN,sign_billboard,78,68,73,67,45.61,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_7_8d89912a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_7.png,ShopSign3_7.png,NEON_SIGN,sign_billboard,76,69,74,67,43.97,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign3_8_e77358af,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign3_8.png,ShopSign3_8.png,NEON_SIGN,sign_billboard,51,70,50,67,52.8,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_1_531779cd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_1.png,ShopSign4_1.png,NEON_SIGN,sign_billboard,78,59,72,58,33.64,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_2_f111bc3e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_2.png,ShopSign4_2.png,NEON_SIGN,sign_billboard,16,73,6,71,64.47,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_3_9aa0d181,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_3.png,ShopSign4_3.png,NEON_SIGN,sign_billboard,74,61,71,58,32.3,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_4_e56d2495,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_4.png,ShopSign4_4.png,NEON_SIGN,sign_billboard,15,73,7,71,60.64,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_5_d569e25f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_5.png,ShopSign4_5.png,NEON_SIGN,sign_billboard,59,67,53,64,42.68,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_6_dd936c72,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_6.png,ShopSign4_6.png,NEON_SIGN,sign_billboard,56,66,53,65,38.66,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_7_3c6c2c61,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_7.png,ShopSign4_7.png,NEON_SIGN,sign_billboard,57,66,53,64,39.63,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign4_8_f961369a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign4_8.png,ShopSign4_8.png,NEON_SIGN,sign_billboard,54,67,53,65,37.34,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_1_204ac8c7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_1.png,ShopSign5_1.png,NEON_SIGN,sign_billboard,13,176,7,172,51.44,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_2_1576901e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_2.png,ShopSign5_2.png,NEON_SIGN,sign_billboard,64,145,56,138,25.2,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_3_5083e739,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_3.png,ShopSign5_3.png,NEON_SIGN,sign_billboard,16,174,6,172,63.22,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_4_19aaf9a7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_4.png,ShopSign5_4.png,NEON_SIGN,sign_billboard,60,142,56,138,18.57,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_5_38a6b4a6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_5.png,ShopSign5_5.png,NEON_SIGN,sign_billboard,48,164,42,162,34.11,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_6_a7f41333,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_6.png,ShopSign5_6.png,NEON_SIGN,sign_billboard,47,163,41,162,33.99,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_7_29160a41,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_7.png,ShopSign5_7.png,NEON_SIGN,sign_billboard,47,164,41,162,32.94,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_shopsign5_8_cbe11dd9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/ShopSign5_8.png,ShopSign5_8.png,NEON_SIGN,sign_billboard,48,163,42,162,33.74,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_road_street_sidewalk1_1_0946341e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_1.png,Sidewalk1_1.png,ROAD_STREET,road_street,201,185,192,174,10.25,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_road_street_sidewalk1_2_b2228a07,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_2.png,Sidewalk1_2.png,ROAD_STREET,road_street,251,146,243,138,8.53,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_road_street_sidewalk1_3_6387ce3e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_3.png,Sidewalk1_3.png,ROAD_STREET,road_street,201,185,192,174,10.19,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_road_street_sidewalk1_4_df4260f9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_4.png,Sidewalk1_4.png,ROAD_STREET,road_street,251,148,243,138,9.91,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_road_street_sidewalk1_5_d5db71f9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_5.png,Sidewalk1_5.png,ROAD_STREET,road_street,307,219,305,218,50.25,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_road_street_sidewalk1_6_61d01f6d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_6.png,Sidewalk1_6.png,ROAD_STREET,road_street,307,220,306,218,50.33,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_road_street_sidewalk1_7_aa7aa9e0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_7.png,Sidewalk1_7.png,ROAD_STREET,road_street,307,220,306,218,50.35,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
pvg_road_street_sidewalk1_8_79c43f6c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_2/CyberCity_Core_Tiles_2/Sidewalk1_8.png,Sidewalk1_8.png,ROAD_STREET,road_street,306,220,306,218,50.04,"[""B_HIGH_VALUE_PAINT""]",True,B_HIGH_VALUE_PAINT
